property_id,category,matching_review_count,avg_match_score,max_match_score,avg_sentiment_score,eligible_review_count,review_coverage,bayesian_avg_match_score,property_category_score,scored_at_utc,category_rank,PropertyID,PropertyVersionStartDateLocal,PropertyReferenceType,ParkReference,ParkReferenceType,PropertyLeadID,BrandID,OwnerID,AllowsPets,NumberOfPetsAllowed,Bathrooms,Bedrooms,ChangeOverDay,Latitude,Longitude,ParkName,PricingArea,PropertyName,PropertyStatus,PropertyType,Rating,RatingType,Sleeps,SykesTicks,isHoneyPot,isTestProperty,Northings,Eastings,LocationLongName,LocationType,County,Country,Location,WorkingRegion,PropertyLiveDate,AvailableFromDate,AvailableToDate,DateToldWithdrawingLocal,WithdrawalReason,WithdrawalWhatReason,WithdrawalWhyReason,StopSell,CommissionRate,RevenueManagementOption,ReinstatementDate,ManagedServiceOption,hasBroadband,hasDishwasher,hasEnclosedGarden,hasGames,hasGarden,hasHotTub,hasIndoorPool,hasLivestock,hasOffRoadParking,hasOpenFire,hasPoolTable,hasSauna,hasSpaOrGym,hasSpaJacuzzi,hasSwimmingPool,hasWashingMachine,isCoastal,hasCountryside,hasFishing,isIsolated,hasNationalPark,hasNationalTrust,isNearPub,isNearShop,isNearCanal,isNearCycling,isNearLake,isNearRailway,isNearRiver,isNearWalks,isNew,hasNoAnimals,hasShortBreaksAllowed,hasSpecialOffers,isChildFriendly,hasCotAvailable,isGroundFloor,hasLastMinuteBreakAllowed,isSmokeFree,isSmoking,hasCharacter,isFamily,isFarm,isInGroup,isLogCabin,isLuxury,isRomantic,isThatched,isUnusual,meets_property_criteria,criteria_flag,evidence_quote_1,evidence_quote_2,evidence_quote_3,evidence_quote_4,evidence_quote_5
962286,Best for Couples,3,10,10,10,22,0.136363636,8.938282678,9.362969607,09:29.2,7,104478,44:06.0,SykesPropertyID,SykesPark:0,SykesParkID,89141,1,146275,1,1,1,1,Saturday,54.3038108,-2.1945773,,HP Yorkshire Dales,The Hayloft,Current,Cottage,5,Ticks 1 to 5,2,5,1,0,489500,387500,"Gayle, North Yorkshire",Other settlement,North Yorkshire,England,Gayle,Yorkshire Dales,12/09/2018,12/09/2018,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,23/09/2020,No Option Assigned,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,criteria met,Perfect accommodation for a couple,My wife and I were looking to experience the Dales in a quiet relaxing adventure.,I would recommend the Hayloft to couples with or without a dog.,,
1099915,Best for Couples,6,9.333333333,10,10,26,0.230769231,8.887354676,9.332412806,09:29.2,8,185826,58:24.0,SykesPropertyID,SykesPark:0,SykesParkID,219286,1,424549,1,3,1,1,Saturday,52.6763779,-2.79305,,Shropshire & Telford,Cherry Pod,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,2,4,0,0,309500,346500,"Redhill, Shropshire",Other settlement,Shropshire,England,Redhill,Heart of England,21/06/2022,06/07/2022,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,,No,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,criteria met,Proposed to my girlfriend here and it was the best setting for it !!,Its a lovely get away for couples.,I booked a week here as a birthday surprise for my boyfriend,I booked Cherry Pods as a surprise for my girlfriend’s birthday,would be a very romantic place for a couple
1124606,Best for Couples,6,9.333333333,10,10,23,0.260869565,8.887354676,9.332412806,09:29.2,9,218139,40:07.0,SykesPropertyID,SykesPark:0,SykesParkID,243397,1,183039,0,0,1,1,Friday,52.9388852,-1.8003514,,Peak District & Derbyshire,Oh Deer,Current,Hut/Pod/Yurt,5,Ticks 1 to 5,2,5,0,0,338500,413500,"Thurvaston, Derbyshire",Other settlement,Derbyshire,England,Thurvaston,Peak District,21/03/2023,14/04/2023,,,Unknown,Unknown,Unknown,0,15,Full Income Maximisation,,No,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,criteria met,We stayed over valentines weekend and we couldn’t have had a better weekend!,We had a fantastic long weekend celebrating our Anniversary.,"If you're looking for a couple's retreat, Ashbourne Holidays is absolutely the place to go.",it was a surprise for my boyfriends birthday,"My wife and I had a 3 night stay here in 'Oh Deer', and nearly ended up squatting and never leaving!!!"
1094449,Best for Couples,5,9.6,10,9.8,20,0.25,8.946511655,9.327906993,09:29.2,10,178879,46:48.0,SykesPropertyID,SykesPark:0,SykesParkID,213816,1,258527,0,0,1,1,Friday,52.0938508,-1.2877722,,Central England,The Shepherds Hut at Bridge Lake Farm &amp; Fishery,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,2,4,0,0,245500,448500,"Williamscot, Oxfordshire",Other settlement,Oxfordshire,England,Williamscot,Cotswolds,14/01/2022,04/03/2022,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,criteria met,peaceful romantic 4 day getaway,My boyfriend and I had an excellent stay at this accommodation!,Me and my partner switched off for a relaxing weekend away.,1st year anniversary,lovely place to escape the kids for a weekend
1113692,Best for Couples,5,9.4,10,10,27,0.185185185,8.879844988,9.327906993,09:29.2,11,204255,12:36.0,SykesPropertyID,SykesPark:0,SykesParkID,232807,1,474377,1,1,1,1,Friday,52.8062404,-3.3095115,,North Wales,The Retreat,Current,Cottage,4,Ticks 1 to 5,2,4,0,0,324500,311500,"Pedair-ffordd, Powys",Other settlement,Powys,Wales,Pedair-ffordd,Mid Wales,18/07/2022,18/07/2022,,,Unknown,Unknown,Unknown,0,22,Super Income Maximisation,,No,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,criteria met,"apologised for not getting flowers, but came back the day after with a bottle of prosecco for our 10th wedding anniversary",We booked this for our honeymoon and after a whirlwind of the planning and the day itself this was the most idealistic place to have a carefree and relaxing honeymoon.,Myself and my partner visited this lovely little cabin as a belated Valentines day treat,it really was the perfect place for us to get away as a couple,the cinema room which was very romantic and a great experience watching dvds on the big screen
1141780,Best for Couples,4,9.5,10,10,26,0.153846154,8.871262487,9.322757492,09:29.2,12,259283,22:19.0,SykesPropertyID,SykesPark:0,SykesParkID,260081,441,563193,0,0,1,1,Friday,50.73706609,-2.966509145,,HP Devon South Coast,Sir George Baker Cabin,Current,Lodge,5,Ticks 1 to 5,2,5,1,0,93500,331500,"Holcombe, Devon",Other settlement,Devon,England,Holcombe,Devon,20/12/2024,27/12/2024,,,Unknown,Unknown,Unknown,0,20,Partial Plus Income Maximisation,,No,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,criteria met,This is a delightful property with the wow factor for couples in a lovely location.,The George Baker cabin is very comfortable and cosy for two people,Would highly recommend for a couples quiet get away.,The space was great for the two of us,
1114639,Best for Couples,4,9.5,10,10,25,0.16,8.871262487,9.322757492,09:29.2,13,205448,09:08.0,SykesPropertyID,SykesPark:0,SykesParkID,233745,400,479465,1,2,1,1,Friday,52.319117,-3.274228,,Mid Wales,Llety Cariad,Current,Lodge,5,Ticks 1 to 5,2,5,0,0,267500,314500,"Dolau, Powys",Other settlement,Powys,Wales,Dolau,Mid Wales,09/04/2025,17/04/2025,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,criteria met,the hot tub was a particular highlight – perfect for unwinding after a day exploring the local area,We had a lovely little stay for our anniversary.,as it was my Mrs birthday Jane had put banners and a balloon up for our arrival,This is the perfect accommodation for couples who have pets and need to get away from the hustle and bustle for a few days - in style.,
1162009,Best for Couples,3,9.666666667,10,10,17,0.176470588,8.861359602,9.316815761,09:29.2,14,291607,05:50.0,SykesPropertyID,SykesPark:0,SykesParkID,278979,1,624461,0,0,1,1,Friday,52.8958489,-1.663555,,Peak District & Derbyshire,The Stable,Current,Farm Stay,4,Ticks 1 to 5,2,4,0,0,333500,423500,"Sutton on the Hill, Derbyshire",Other settlement,Derbyshire,England,Sutton on the Hill,Peak District,14/10/2024,14/10/2024,,,Unknown,Unknown,Unknown,0,18,Partial Income Maximisation,,No,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,criteria met,it’s perfect for romantic get away,My wife & I celebrated our 25th anniversary here for 3 days to escape from the real world and remember each other,"Took the other half here and we both loved it, quiet and cosy place to stay.",,
1154515,Best for Couples,3,9.666666667,10,10,13,0.230769231,8.861359602,9.316815761,09:29.2,15,282272,29:07.0,SykesPropertyID,SykesPark:0,SykesParkID,271664,1,197085,0,0,1,1,Friday,52.6284758,-3.1203217,,Mid Wales,Tanglewood Shepherds Hut,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,2,4,0,0,305500,324500,"Pentre, Powys",Other settlement,Powys,Wales,Pentre,Mid Wales,15/07/2025,25/07/2025,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,criteria met,"Me and my partner have had a lovely, relaxing weekend.",I would recommend Tanglewood to anyone wanting a romantic getaway.,Perfect break for me and my wife.,,
1089382,Best for Couples,3,9.666666667,10,10,8,0.375,8.861359602,9.316815761,09:29.2,16,171823,26:56.0,SykesPropertyID,SykesPark:0,SykesParkID,208948,1,160881,0,0,1,1,Friday,52.4533462,-4.0188798,,Mid Wales,Llygad Y Dydd,Current,Cottage,5,Ticks 1 to 5,2,5,0,0,285500,262500,"Pen-y-garn, Ceredigion",Other settlement,Ceredigion,Wales,Pen-y-garn,Mid Wales,22/12/2023,29/06/2024,,,Unknown,Unknown,Unknown,0,17,Super Income Maximisation,,No,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,criteria met,would recommend it to any couple looking for a welcome break,"Refreshingly spacious for a holiday cottage that caters for 2 people, and for that we were very impressed.",we loved the large bathroom with choice of a nice deep bath or walk in shower and the velux windows in the bedroom were perfect for star gazing,,
1114633,Best for Couples,3,9.666666667,10,10,27,0.111111111,8.861359602,9.316815761,09:29.2,17,205455,09:08.0,SykesPropertyID,SykesPark:0,SykesParkID,233733,400,479465,1,2,1,1,Friday,52.319117,-3.274228,,Mid Wales,Bryn Hafod,Current,Lodge,5,Ticks 1 to 5,2,5,0,0,267500,314500,"Dolau, Powys",Other settlement,Powys,Wales,Dolau,Mid Wales,09/04/2025,25/04/2025,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,criteria met,the perfect get-away for the first part of our honeymoon,kind enough to decorate for my partners birthday,enjoyed spending quality time with each other,,
1122485,Best for Couples,3,9.666666667,10,10,11,0.272727273,8.861359602,9.316815761,09:29.2,18,213411,58:19.0,SykesPropertyID,SykesPark:0,SykesParkID,240874,1,506038,0,0,1,1,Friday,51.7962002,1.0911572,,Essex,Pippin Cottage,Current,House,4,Ticks 1 to 5,2,4,0,0,215500,612500,"St Osyth, Essex",Other settlement,Essex,England,St Osyth,East Anglia,03/08/2023,03/08/2023,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,criteria met,Great for couples.,A relaxing weekend to celebrate our wedding anniversary,would highly recommend this cottage for a couple to chill,,
979121,Best for Couples,3,9.666666667,10,10,15,0.2,8.861359602,9.316815761,09:29.2,19,126955,26:32.0,SykesPropertyID,SykesPark:0,SykesParkID,76740,1,164397,1,3,1,1,Friday,52.8704258,-4.6845727,,HP - Wales North West Coast,Tyn Morfa,Current,Cottage,3,Ticks 1 to 5,2,3,1,0,333500,219500,"Morfa, Gwynedd",Other settlement,Gwynedd,Wales,Morfa,North Wales,17/01/2020,28/02/2020,,,Unknown,Unknown,Unknown,0,22,Super Income Maximisation,,Yes,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,,review evidence only - manual review recommended,We were there on our honeymoon,We came on our honeymoon last year.,"My partner was going to surprise me & propose by the beach, which is literally a stones throw, however he felt the open fire & cottage was just the perfect setting & opted for this.",,
1136837,Best for Couples,4,9.75,10,9.75,24,0.166666667,8.942691059,9.315614635,09:29.2,20,233300,07:30.0,SykesPropertyID,SykesPark:0,SykesParkID,255310,1,228846,1,1,1,1,Friday,54.5083046,-1.6962711,,Yorkshire Dales,The Leveret,Current,Hut/Pod/Yurt,3,Ticks 1 to 5,2,3,0,0,511500,420500,"Aldbrough St John, North Yorkshire",Other settlement,North Yorkshire,England,Aldbrough St John,Yorkshire Dales,10/06/2024,10/06/2024,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,,review evidence only - manual review recommended,this is our second stay for our anniversary just everything about it is beautiful,Me and my wife stayed at the levaret for the weekend for our anniversary,"I have spent a very relaxing four night break at The Leveret for my birthday, with my partner",My girlfriend and I started here for three days,
1177569,Best for Couples,2,10,10,10,13,0.153846154,8.849806235,9.309883741,09:29.2,21,310916,31:22.0,SykesPropertyID,SykesPark:0,SykesParkID,293996,400,659148,1,1,1,1,Friday,52.8457072,-3.2070823,,North Wales,Cheviot,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,2,4,0,0,328500,318500,"Moelfre, Powys",Other settlement,Powys,Wales,Moelfre,Mid Wales,09/06/2025,13/06/2025,,,Unknown,Unknown,Unknown,0,15,Full Income Maximisation,,No,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,criteria met,We have just enjoyed a lovely stay here for Valentine’s break.,My boyfriend and I celebrated our anniversary,,,
1173857,Best for Couples,2,10,10,10,14,0.142857143,8.849806235,9.309883741,09:29.2,22,306349,27:38.0,SykesPropertyID,SykesPark:0,SykesParkID,290403,1,652114,0,0,1,1,Friday,53.085239,-3.14577,,North Wales,Cuddfan at Swallow Cottage,Current,Cottage,3,Ticks 1 to 5,2,3,0,0,354500,323500,"Rhydtalog, Flintshire",Other settlement,Flintshire,Wales,Rhydtalog,North Wales,01/05/2025,23/05/2025,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,,review evidence only - manual review recommended,our first one too as a couple,an absolutely beautiful get-away break for me and my partner,,,
1167652,Best for Couples,2,10,10,10,12,0.166666667,8.849806235,9.309883741,09:29.2,23,298427,22:19.0,SykesPropertyID,SykesPark:0,SykesParkID,284372,302,639222,1,2,1,1,Friday,50.1020001,-5.5744628,,HP Cornwall Coast,Lloyd,Current,Hut/Pod/Yurt,3,Ticks 1 to 5,2,3,1,0,29500,144500,"Buryas Br, Cornwall",Other settlement,Cornwall,England,Buryas Br,Cornwall,20/12/2024,06/01/2025,,,Unknown,Unknown,Unknown,0,17,Super Income Maximisation,,No,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,,review evidence only - manual review recommended,as a middle aged couple we ended up relaxing with minimal effort,It's a perfect getaway for a couple,,,
1156297,Best for Couples,2,10,10,10,7,0.285714286,8.849806235,9.309883741,09:29.2,24,284662,12:00.0,SykesPropertyID,SykesPark:0,SykesParkID,273387,1,564973,0,0,1,1,Friday,53.1638546,-3.4217464,,North Wales,Moel Arthur,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,2,4,0,0,364500,305500,"Pont-Ystrad, Denbighshire",Other settlement,Denbighshire,Wales,Pont-Ystrad,North Wales,25/03/2025,25/03/2025,,,Unknown,Unknown,Unknown,0,17,Full Income Maximisation,25/03/2025,No,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,criteria met,perfect for our anniversary break,We had the most incredible weekend at this gorgeous hidden gem!!,,,
1068854,Best for Couples,2,10,10,10,10,0.2,8.849806235,9.309883741,09:29.2,25,151851,49:55.0,SykesPropertyID,SykesPark:11,SykesParkID,193475,418,327041,0,0,2,2,Friday,54.3971372,-2.9313094,White Cross Bay,HP Lake District,Squirrels Snug,Current,Lodge,5,Ticks 1 to 5,4,5,1,0,500500,340500,"Troutbeck Bridge, Cumbria",Other settlement,Cumbria,England,Troutbeck Bridge,Cumbria & The Lake District,12/09/2018,12/09/2018,,,Unknown,Unknown,Unknown,0,16.67,Super Income Maximisation,,Yes,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,,review evidence only - manual review recommended,We stayed for a little mini moon here,"My new wife ( we have only been married a week ) , has been in one but thoroughly enjoyed the relaxing time",,,
1042956,Best for Couples,2,10,10,10,15,0.133333333,8.849806235,9.309883741,09:29.2,26,138009,02:01.0,SykesPropertyID,SykesPark:0,SykesParkID,163423,402,256913,1,1,1,1,Saturday,54.379121,-3.020763,,HP Lake District,Larch Cottage,Current,Unknown,4,Ticks 1 to 5,2,4,1,0,498500,333500,"Hawkshead Hill, Cumbria",Other settlement,Cumbria,England,Hawkshead Hill,Cumbria & The Lake District,12/06/2019,12/06/2019,,,Unknown,Unknown,Unknown,0,18,Partial Plus Income Maximisation,,No,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,criteria met,Lovely little cottage perfect for couple and dog.,An ideal retreat for couples,,,
1101033,Best for Couples,2,10,10,10,6,0.333333333,8.849806235,9.309883741,09:29.2,27,187248,00:41.0,SykesPropertyID,SykesPark:0,SykesParkID,220341,365,428213,0,0,1,1,Friday,51.6485261,-1.9694848,,Heart of England,Mill View,Current,House,5,Ticks 1 to 5,2,5,0,0,195500,401500,"Somerford Keynes, Gloucestershire",Other settlement,Gloucestershire,England,Somerford Keynes,Cotswolds,10/03/2022,10/03/2022,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,,No,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,criteria met,perfect for two,Mill View is very cosy and comfortable for a couple on holiday.,,,
1102415,Best for Couples,2,10,10,10,8,0.25,8.849806235,9.309883741,09:29.2,28,189150,38:52.0,SykesPropertyID,SykesPark:0,SykesParkID,221628,1,432723,0,0,1,1,Friday,54.4037444,-1.7367625,,HP Yorkshire Dales,3 Kings Mews,Current,Apartment,4,Ticks 1 to 5,2,4,1,0,501500,417500,"Richmond, North Yorkshire",Town,North Yorkshire,England,Richmond,Yorkshire Dales,27/05/2022,30/05/2022,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,criteria met,have already recommended it to other couples!,The Mews is ideal for a couple,,,
1128628,Best for Couples,2,10,10,10,16,0.125,8.849806235,9.309883741,09:29.2,29,223752,16:20.0,SykesPropertyID,SykesPark:0,SykesParkID,247234,1,525109,1,2,1,1,Friday,52.2255284,-3.4735849,,Mid Wales,Ystrad Wen,Current,Holiday Cabin,5,Ticks 1 to 5,2,5,0,0,258500,301500,"Newbridge-on-Wye, Powys",Other settlement,Powys,Wales,Newbridge-on-Wye,Mid Wales,09/02/2024,15/03/2024,,,Unknown,Unknown,Unknown,0,16,Super Income Maximisation,,No,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,criteria met,"the perfect place for a couples retreat, peaceful and relaxing",I would recommend this to any couple who love the countryside and peacefulness.,,,
969149,Best for Couples,2,10,10,10,11,0.181818182,8.849806235,9.309883741,09:29.2,30,93631,50:51.0,SykesPropertyID,SykesPark:0,SykesParkID,98148,302,166354,1,1,1,1,Friday,50.286467,-5.163617,,Cornwall,Silverwell Forge,Current,Wing,4,Ticks 1 to 5,2,4,0,0,48500,174500,"Silverwell, Cornwall",Other settlement,Cornwall,England,Silverwell,Cornwall,10/11/2017,15/12/2017,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,criteria met,Me and my husband had a fantastic holiday in our cottage,Ideal for a couple and four legged friend.,,,
963229,Best for Couples,2,10,10,10,19,0.105263158,8.849806235,9.309883741,09:29.2,31,91391,32:30.0,SykesPropertyID,SykesPark:0,SykesParkID,65156,1,155718,1,1,1,1,Friday,53.1781444,-1.849655,,HP Peak District,Curlew,Current,Unknown,4,Ticks 1 to 5,2,4,1,0,365500,410500,"Crowdecote, Derbyshire",Other settlement,Derbyshire,England,Crowdecote,Peak District,20/07/2017,04/08/2017,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No Option Assigned,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,criteria met,This is a lovely cottage for two in a beautiful area of England.,It was our first wedding anniversary,,,
959778,Best for Couples,2,10,10,10,16,0.125,8.849806235,9.309883741,09:29.2,32,88778,34:21.0,SykesPropertyID,SykesPark:0,SykesParkID,69217,302,141883,0,0,1,1,Saturday,50.8983436,-4.4068087,,Devon,Fritillary Cottage,Current,Barn conversion,4,Ticks 1 to 5,2,4,0,0,112500,231500,"Kimworthy, Devon",Other settlement,Devon,England,Kimworthy,Devon,25/05/2015,25/05/2015,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,criteria met,No hesitation recommending to couples who want peace and quiet.,It was perfect for myself and my husband.,,,
988157,Best for Couples,2,10,10,10,9,0.222222222,8.849806235,9.309883741,09:29.2,33,229528,07:04.0,SykesPropertyID,SykesPark:0,SykesParkID,90930,1,186986,1,1,2,1,Saturday,55.2906385,-1.5976869,,Northumberland,Swallow Lodge,Current,Lodge,4,Ticks 1 to 5,2,4,0,0,599500,425500,"Hadston, Northumberland",Other settlement,Northumberland,England,Hadston,Northumberland,13/06/2023,13/06/2023,,,Unknown,Unknown,Unknown,0,16,Super Income Maximisation,,No Option Assigned,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,criteria met,suitable for a couple,A real couples retreat,,,
1096100,Best for Couples,2,10,10,10,9,0.222222222,8.849806235,9.309883741,09:29.2,34,181474,50:08.0,SykesPropertyID,SykesPark:0,SykesParkID,215521,1,411449,0,0,1,2,Saturday,54.4785323,-0.622771,,HP North York Coast,Woodside View,Current,Apartment,4,Ticks 1 to 5,4,4,1,0,510500,489500,"Whitby, North Yorkshire",Town,North Yorkshire,England,Whitby,North York Moors & Coast,08/02/2022,08/02/2022,,,Unknown,Unknown,Unknown,0,16,Super Income Maximisation,,No,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,,review evidence only - manual review recommended,everything thing we needed as a couple,I came to celebrate are wedding anniversary,,,
1127691,Best for Couples,2,10,10,10,19,0.105263158,8.849806235,9.309883741,09:29.2,35,222811,16:37.0,SykesPropertyID,SykesPark:0,SykesParkID,246346,343,523241,1,2,1,1,Friday,50.6035784,-3.7519949,,Devon,Beckaford View,Current,Rural Holiday Home,5,Ticks 1 to 5,2,5,0,0,80500,275500,"Water, Devon",Other settlement,Devon,England,Water,Devon,04/03/2023,17/03/2023,,,Unknown,Unknown,Unknown,0,20,Full Income Maximisation,,No,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,criteria met,perfect for a couple and two dogs,A perfect getaway for couples with dogs or single people.,,,
